#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1971.30   -0.205059    0.020000    0.347650    0.020000  -9.2971571   0.0001000    0.054445    0.002514    0.000700    0.001000
   1971.35   -0.177127    0.020000    0.390332    0.020000  -9.3547921   0.0001000    0.054200    0.002514    0.001200    0.001000
   1971.40   -0.126771    0.020000    0.430187    0.020000  -9.4127036   0.0001000    0.053640    0.002514    0.000755    0.001000
   1971.45   -0.052119    0.020000    0.458607    0.020000  -9.4626443   0.0001000    0.051293    0.002514    0.001303    0.001000
   1971.50    0.029557    0.020000    0.463451    0.020000  -9.5064522   0.0001000    0.048318    0.002514    0.001576    0.001000
   1971.55    0.102260    0.020000    0.442033    0.020000  -9.5504143   0.0001000    0.045002    0.002514    0.001283    0.001000
   1971.60    0.163319    0.020000    0.404842    0.020000  -9.5934924   0.0001000    0.042951    0.002514    0.001769    0.001000
   1971.65    0.209993    0.020000    0.359505    0.020000  -9.6391619   0.0001000    0.040994    0.002514    0.001850    0.001000
   1971.70    0.231583    0.020000    0.299863    0.020000  -9.6908182   0.0001000    0.040512    0.002514    0.001603    0.001000
   1971.75    0.228240    0.020000    0.228426    0.020000  -9.7457405   0.0001000    0.041710    0.002514    0.001995    0.001000
   1971.80    0.208981    0.020000    0.160901    0.020000  -9.8081281   0.0001000    0.043221    0.002514    0.002980    0.001000
   1971.85    0.180781    0.020000    0.107183    0.020000  -9.8732925   0.0001000    0.045110    0.002514    0.003440    0.001000
   1971.90    0.142889    0.019982    0.069290    0.019982  -9.9375707   0.0001000    0.047128    0.002514    0.003936    0.001000
   1971.95    0.091439    0.020193    0.039525    0.020193  -9.9940581   0.0001000    0.048241    0.002514    0.004707    0.001000
   1972.00    0.029580    0.017222    0.018474    0.017222 -10.0461943   0.0001000    0.049313    0.002514    0.004908    0.001000
   1972.05   -0.032541    0.014860    0.012100    0.014860 -10.1016086   0.0001000    0.049592    0.002514    0.004827    0.001000
   1972.10   -0.083953    0.015010    0.018268    0.015010 -10.1624878   0.0001000    0.049222    0.002514    0.004392    0.001000
   1972.15   -0.124781    0.015000    0.042862    0.015000 -10.2234889   0.0001000    0.049215    0.002514    0.002911    0.001000
   1972.20   -0.162968    0.015000    0.092695    0.015000 -10.2853210   0.0001000    0.050554    0.002514    0.001851    0.001000
   1972.25   -0.186223    0.015000    0.155099    0.015000 -10.3481708   0.0001000    0.051332    0.002514    0.000799    0.001000
   1972.30   -0.191423    0.015000    0.214715    0.015000 -10.4132927   0.0001000    0.051862    0.002514   -0.000492    0.001000
   1972.35   -0.179479    0.015000    0.264196    0.015000 -10.4760334   0.0001000    0.052472    0.002514   -0.000617    0.001000
   1972.40   -0.149790    0.015000    0.304227    0.015000 -10.5389022   0.0001000    0.050961    0.002514   -0.000427    0.001000
   1972.45   -0.104724    0.015000    0.340837    0.015000 -10.5934798   0.0001000    0.049555    0.002514   -0.000064    0.001000
   1972.50   -0.051512    0.015000    0.374349    0.015000 -10.6414597   0.0001000    0.046002    0.002514    0.000094    0.001000
   1972.55    0.005028    0.015000    0.398409    0.015000 -10.6862108   0.0001000    0.043079    0.002514    0.000461    0.001000
   1972.60    0.055644    0.015000    0.406957    0.015000 -10.7336235   0.0001000    0.040647    0.002514    0.000057    0.001000
   1972.65    0.090814    0.015000    0.397079    0.015000 -10.7798786   0.0001000    0.039407    0.002514    0.000515    0.001000
   1972.70    0.113773    0.015000    0.367139    0.015000 -10.8300252   0.0001000    0.038273    0.002514    0.000808    0.001000
   1972.75    0.134317    0.015000    0.326101    0.015000 -10.8890339   0.0001000    0.039530    0.002514    0.000924    0.001000
   1972.80    0.154594    0.015000    0.280710    0.015000 -10.9502242   0.0001000    0.041259    0.002514    0.001285    0.001000
   1972.85    0.162141    0.015000    0.237445    0.015000 -11.0076291   0.0001000    0.042831    0.002514    0.002213    0.001000
   1972.90    0.155241    0.015000    0.202104    0.015000 -11.0674867   0.0001000    0.044934    0.002514    0.002930    0.001000
   1972.95    0.142951    0.015000    0.165834    0.015000 -11.1285851   0.0001000    0.046508    0.002514    0.003438    0.001000
   1973.00    0.125456    0.015000    0.126105    0.015000 -11.1869470   0.0001000    0.047078    0.002514    0.003685    0.001000
   1973.05    0.096791    0.015000    0.096001    0.015000 -11.2459767   0.0001000    0.047487    0.002514    0.003565    0.001000
   1973.10    0.058604    0.015000    0.084824    0.015000 -11.3034340   0.0001000    0.047928    0.002514    0.003011    0.001000
   1973.15    0.021341    0.015000    0.086363    0.015000 -11.3656397   0.0001000    0.047055    0.002514    0.002154    0.001000
   1973.20   -0.017006    0.015000    0.093073    0.015000 -11.4261598   0.0001000    0.047820    0.002514    0.000245    0.001000
   1973.25   -0.054042    0.015000    0.109833    0.015000 -11.4932765   0.0001000    0.049465    0.002514   -0.000315    0.001000
   1973.30   -0.087470    0.015000    0.142348    0.015000 -11.5564768   0.0001000    0.049743    0.002514   -0.001438    0.001000
   1973.35   -0.110711    0.015000    0.176685    0.015000 -11.6180090   0.0001000    0.049746    0.002514   -0.001905    0.001000
   1973.40   -0.122793    0.015000    0.205670    0.015000 -11.6751562   0.0001000    0.049384    0.002514   -0.001710    0.001000
   1973.45   -0.120536    0.015000    0.234456    0.015000 -11.7285319   0.0001000    0.046310    0.002514   -0.001518    0.001000
   1973.50   -0.101495    0.015000    0.268001    0.015000 -11.7743959   0.0001000    0.044162    0.002514   -0.001124    0.001000
   1973.55   -0.074233    0.015000    0.301832    0.015000 -11.8182568   0.0001000    0.040389    0.002514   -0.001132    0.001000
   1973.60   -0.047079    0.015000    0.318872    0.015000 -11.8640930   0.0001000    0.038051    0.002514   -0.000801    0.001000
   1973.65   -0.018262    0.015000    0.323489    0.015000 -11.9110865   0.0001000    0.036698    0.002514   -0.001298    0.001000
   1973.70    0.013432    0.015000    0.329065    0.015000 -11.9619277   0.0001000    0.036259    0.002514   -0.000630    0.001000
   1973.75    0.044874    0.015000    0.327923    0.015000 -12.0158065   0.0001000    0.036250    0.002514   -0.000205    0.001000
   1973.80    0.068637    0.015000    0.311822    0.015000 -12.0725478   0.0001000    0.038670    0.002514    0.000172    0.001000
   1973.85    0.083130    0.015000    0.291755    0.015000 -12.1320090   0.0001000    0.040307    0.002514    0.000677    0.001000
   1973.90    0.094208    0.015000    0.276189    0.015000 -12.1936929   0.0001000    0.041697    0.002514    0.001703    0.001000
   1973.95    0.107414    0.015000    0.258536    0.015000 -12.2489813   0.0001000    0.043431    0.002514    0.002280    0.001000
   1974.00    0.113570    0.015000    0.230639    0.015000 -12.3007611   0.0001000    0.044089    0.002514    0.002810    0.001000
   1974.05    0.103138    0.015000    0.202666    0.015000 -12.3464326   0.0001000    0.043920    0.002514    0.002303    0.001000
   1974.10    0.087023    0.015000    0.181449    0.015000 -12.3943298   0.0001000    0.044043    0.002514    0.001594    0.001000
   1974.15    0.073799    0.015000    0.168515    0.015000 -12.4455654   0.0001000    0.045098    0.002514    0.000816    0.001000
   1974.20    0.053585    0.015000    0.165095    0.015000 -12.5006397   0.0001000    0.044908    0.002514   -0.000356    0.001000
   1974.25    0.035272    0.015000    0.176832    0.015000 -12.5567839   0.0001000    0.046149    0.002514   -0.002026    0.001000
   1974.30    0.025545    0.015000    0.185521    0.015000 -12.6134200   0.0001000    0.046869    0.002514   -0.002116    0.001000
   1974.35    0.012144    0.015000    0.182850    0.015000 -12.6758040   0.0001000    0.047087    0.002514   -0.002657    0.001000
   1974.40   -0.004191    0.015000    0.181145    0.015000 -12.7305268   0.0001000    0.046226    0.002514   -0.002561    0.001000
   1974.45   -0.007483    0.015000    0.186840    0.015000 -12.7771580   0.0001000    0.044433    0.002514   -0.002411    0.001000
   1974.50    0.003937    0.015000    0.198893    0.015000 -12.8158688   0.0001000    0.040651    0.002514   -0.002050    0.001000
   1974.55    0.008596    0.015000    0.207977    0.015000 -12.8525882   0.0001000    0.038507    0.002514   -0.001926    0.001000
   1974.60    0.008540    0.015000    0.207904    0.015000 -12.8892225   0.0001000    0.035254    0.002514   -0.001829    0.001000
   1974.65    0.008552    0.015000    0.208003    0.015000 -12.9320985   0.0001000    0.033624    0.002514   -0.001872    0.001000
   1974.70    0.008302    0.015000    0.208341    0.015000 -12.9755790   0.0001000    0.033144    0.002514   -0.002156    0.001000
   1974.75    0.000795    0.015000    0.219234    0.015000 -13.0249536   0.0001000    0.033499    0.002514   -0.001423    0.001000
   1974.80   -0.013251    0.015000    0.233973    0.015000 -13.0796552   0.0001000    0.034974    0.002514   -0.000619    0.001000
   1974.85   -0.024547    0.015000    0.244193    0.015000 -13.1338727   0.0001000    0.037354    0.002514   -0.000214    0.001000
   1974.90   -0.034402    0.015000    0.250985    0.015000 -13.1901472   0.0001000    0.038608    0.002514    0.000587    0.001000
   1974.95   -0.042424    0.015000    0.258078    0.015000 -13.2435597   0.0001000    0.039472    0.002514    0.001499    0.001000
   1975.00   -0.048711    0.015000    0.268876    0.015000 -13.2924656   0.0001000    0.040589    0.002514    0.001674    0.001000
   1975.05   -0.048881    0.015000    0.283793    0.015000 -13.3417649   0.0001000    0.040252    0.002514    0.001717    0.001000
   1975.10   -0.036124    0.015000    0.301882    0.015000 -13.3942663   0.0001000    0.039650    0.002514    0.000618    0.001000
   1975.15   -0.016039    0.015000    0.323908    0.015000 -13.4486232   0.0001000    0.040163    0.002514   -0.000427    0.001000
   1975.20    0.010295    0.015000    0.338564    0.015000 -13.4998766   0.0001000    0.041260    0.002514   -0.001378    0.001000
   1975.25    0.041724    0.015000    0.337197    0.015000 -13.5563660   0.0001000    0.041703    0.002514   -0.002407    0.001000
   1975.30    0.069087    0.015000    0.318710    0.015000 -13.6109799   0.0001000    0.042867    0.002514   -0.003469    0.001000
   1975.35    0.087345    0.015000    0.293916    0.015000 -13.6666481   0.0001000    0.042060    0.002514   -0.003347    0.001000
   1975.40    0.103751    0.015000    0.272244    0.015000 -13.7165538   0.0001000    0.041824    0.002514   -0.003108    0.001000
   1975.45    0.126361    0.015000    0.251696    0.015000 -13.7617818   0.0001000    0.039535    0.002514   -0.002924    0.001000
   1975.50    0.141627    0.015000    0.228472    0.015000 -13.8025267   0.0001000    0.036801    0.002514   -0.002900    0.001000
   1975.55    0.138680    0.015000    0.200594    0.015000 -13.8357336   0.0001000    0.032890    0.002514   -0.002728    0.001000
   1975.60    0.129940    0.015000    0.172125    0.015000 -13.8709651   0.0001000    0.031160    0.002514   -0.002743    0.001000
   1975.65    0.118910    0.015000    0.146535    0.015000 -13.9117178   0.0001000    0.028895    0.002514   -0.002665    0.001000
   1975.70    0.096268    0.015000    0.123823    0.015000 -13.9539833   0.0001000    0.028457    0.002514   -0.002741    0.001000
   1975.75    0.061238    0.015000    0.104896    0.015000 -14.0030923   0.0001000    0.029240    0.002514   -0.002482    0.001000
   1975.80    0.016219    0.015000    0.094568    0.015000 -14.0587171   0.0001000    0.030217    0.002514   -0.001613    0.001000
   1975.85   -0.034892    0.015000    0.100660    0.015000 -14.1152843   0.0001000    0.032291    0.002514   -0.000504    0.001000
   1975.90   -0.078370    0.015000    0.123003    0.015000 -14.1717939   0.0001000    0.034213    0.002514   -0.000180    0.001000
   1975.95   -0.116556    0.015000    0.155761    0.015000 -14.2238778   0.0001000    0.035073    0.002514    0.000643    0.001000
   1976.00   -0.142431    0.015000    0.194774    0.015000 -14.2741533   0.0001000    0.035286    0.002514    0.001008    0.001000
   1976.05   -0.153976    0.015000    0.240596    0.015000 -14.3232728   0.0001000    0.036131    0.002514    0.000863    0.001000
   1976.10   -0.154733    0.015000    0.286720    0.015000 -14.3780724   0.0001000    0.035020    0.002514    0.000139    0.001000
   1976.15   -0.142629    0.015000    0.327414    0.015000 -14.4300410   0.0001000    0.034774    0.002514   -0.000962    0.001000
   1976.20   -0.121818    0.015000    0.360787    0.015000 -14.4855633   0.0001000    0.036064    0.002514   -0.002058    0.001000
   1976.25   -0.092101    0.015000    0.391388    0.015000 -14.5465220   0.0001000    0.036506    0.002514   -0.003054    0.001000
   1976.30   -0.049016    0.015000    0.421359    0.015000 -14.6082908   0.0001000    0.037049    0.002514   -0.003723    0.001000
   1976.35   -0.000917    0.015000    0.435249    0.015000 -14.6676177   0.0001000    0.037684    0.002514   -0.003968    0.001000
   1976.40    0.049585    0.015000    0.426497    0.015000 -14.7256536   0.0001000    0.035300    0.002514   -0.003801    0.001000
   1976.45    0.104988    0.015000    0.402249    0.015000 -14.7745615   0.0001000    0.033811    0.002514   -0.003294    0.001000
   1976.50    0.157582    0.015000    0.370359    0.015000 -14.8155035   0.0001000    0.030583    0.002514   -0.003275    0.001000
   1976.55    0.202249    0.015000    0.333761    0.015000 -14.8582909   0.0001000    0.027503    0.002514   -0.003422    0.001000
   1976.60    0.232009    0.015000    0.293011    0.015000 -14.9018390   0.0001000    0.024632    0.002514   -0.003560    0.001000
   1976.65    0.239368    0.015000    0.242852    0.015000 -14.9435309   0.0001000    0.023647    0.002514   -0.003372    0.001000
   1976.70    0.224667    0.015000    0.190156    0.015000 -14.9940021   0.0001000    0.022449    0.002514   -0.003215    0.001000
   1976.75    0.198570    0.015000    0.145985    0.015000 -15.0534157   0.0001000    0.023380    0.002514   -0.002914    0.001000
   1976.80    0.166310    0.015000    0.114320    0.015000 -15.1139165   0.0001000    0.025206    0.002514   -0.002213    0.001000
